2024-05-29 17:59:01 | DEB | Getting response HTTP. URI: https://rpc.ankr.com/eth, Method: eth_gasPrice, Response: {'jsonrpc': '2.0', 'id': 0, 'result': '0x5884a7095'}
2024-05-29 17:59:01 | DEB | Make request: "getChatMember" with data: "{'chat_id': '@testik_for', 'user_id': '5205226194'}" and files "None"
2024-05-29 17:59:01 | DEB | Response for getChatMember: [200] "'{"ok":true,"result":{"user":{"id":5205226194,"is_bot":false,"first_name":"\\u0415\\u0433\\u043e\\u0440","username":"bahmutovv","language_code":"ru"},"status":"member"}}'"
2024-05-29 17:59:01 | DEB | Make request: "getChatMember" with data: "{'chat_id': '@testik_for', 'user_id': '5991077284'}" and files "None"
2024-05-29 17:59:01 | DEB | Response for getChatMember: [200] "'{"ok":true,"result":{"user":{"id":5991077284,"is_bot":false,"first_name":"tim.eth","username":"timeth7799","language_code":"en"},"status":"kicked","until_date":0}}'"
2024-05-29 17:59:01 | DEB | Make request: "getChatMember" with data: "{'chat_id': '@testik_for', 'user_id': '868320310'}" and files "None"
2024-05-29 17:59:01 | DEB | Response for getChatMember: [200] "'{"ok":true,"result":{"user":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"ru","is_premium":true},"status":"creator","is_anonymous":false}}'"
2024-05-29 17:59:03 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[]}'"
2024-05-29 17:59:03 | DEB | Make request: "getUpdates" with data: "{'timeout': 20}" and files "None"
2024-05-29 17:59:24 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[]}'"
2024-05-29 17:59:24 | DEB | Make request: "getUpdates" with data: "{'timeout': 20}" and files "None"
2024-05-29 17:59:30 | DEB | Make request: "sendMessage" with data: "{'chat_id': '5205226194', 'text': '*gas price: 23.76 ETH gwei*', 'parse_mode': 'markdown'}" and files "None"
2024-05-29 17:59:30 | DEB | Make request: "sendMessage" with data: "{'chat_id': '5991077284', 'text': '*gas price: 23.76 ETH gwei*', 'parse_mode': 'markdown'}" and files "None"
2024-05-29 17:59:30 | DEB | Response for sendMessage: [200] "'{"ok":true,"result":{"message_id":8422,"from":{"id":6774164184,"is_bot":true,"first_name":"\\u26d4\\ufe0fTEST-BOT-gas_bot\\u26d4\\ufe0f","username":"testik_gas_check_bot"},"chat":{"id":5205226194,"first_name":"\\u0415\\u0433\\u043e\\u0440","username":"bahmutovv","type":"private"},"date":1716994770,"text":"gas price: 23.76 ETH gwei","entities":[{"offset":0,"length":25,"type":"bold"}]}}'"
2024-05-29 17:59:30 | DEB | Response for sendMessage: [200] "'{"ok":true,"result":{"message_id":8423,"from":{"id":6774164184,"is_bot":true,"first_name":"\\u26d4\\ufe0fTEST-BOT-gas_bot\\u26d4\\ufe0f","username":"testik_gas_check_bot"},"chat":{"id":5991077284,"first_name":"tim.eth","username":"timeth7799","type":"private"},"date":1716994770,"text":"gas price: 23.76 ETH gwei","entities":[{"offset":0,"length":25,"type":"bold"}]}}'"
2024-05-29 17:59:31 | DEB | Making request. Method: eth_gasPrice
2024-05-29 17:59:31 | DEB | Making request HTTP. URI: https://rpc.ankr.com/eth, Method: eth_gasPrice
2024-05-29 17:59:31 | DEB | https://rpc.ankr.com:443 "POST /eth HTTP/1.1" 200 47
2024-05-29 17:59:31 | DEB | Getting response HTTP. URI: https://rpc.ankr.com/eth, Method: eth_gasPrice, Response: {'jsonrpc': '2.0', 'id': 0, 'result': '0x5884a7095'}
2024-05-29 17:59:31 | DEB | Make request: "getChatMember" with data: "{'chat_id': '@testik_for', 'user_id': '5205226194'}" and files "None"
2024-05-29 17:59:31 | DEB | Response for getChatMember: [200] "'{"ok":true,"result":{"user":{"id":5205226194,"is_bot":false,"first_name":"\\u0415\\u0433\\u043e\\u0440","username":"bahmutovv","language_code":"ru"},"status":"member"}}'"
2024-05-29 17:59:31 | DEB | Make request: "getChatMember" with data: "{'chat_id': '@testik_for', 'user_id': '5991077284'}" and files "None"
2024-05-29 17:59:31 | DEB | Response for getChatMember: [200] "'{"ok":true,"result":{"user":{"id":5991077284,"is_bot":false,"first_name":"tim.eth","username":"timeth7799","language_code":"en"},"status":"kicked","until_date":0}}'"
2024-05-29 17:59:31 | DEB | Make request: "getChatMember" with data: "{'chat_id': '@testik_for', 'user_id': '868320310'}" and files "None"
2024-05-29 17:59:31 | DEB | Response for getChatMember: [200] "'{"ok":true,"result":{"user":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"ru","is_premium":true},"status":"creator","is_anonymous":false}}'"
2024-05-29 17:59:44 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[]}'"
2024-05-29 17:59:44 | DEB | Make request: "getUpdates" with data: "{'timeout': 20}" and files "None"
2024-05-29 17:59:47 | INF | Stop polling...
2024-05-29 17:59:47 | WAR | Goodbye!
